,rs,baldereschi,N,M,E_CCSD_corr,E_CCSD_s_corr,E_CCSD_os_corr,E_CCSDT_corr,E_CCSDT_s_corr,E_CCSDT_os_corr,E_DCSD_corr,E_DCSD_s_corr,E_DCSD_os_corr,E_DCSDT_corr,E_DCSDT_s_corr,E_DCSDT_os_corr,E_CCSDT_ring_corr,E_CCSDT_ring_s_corr,E_CCSDT_ring_os_corr
1787,2.0,False,14,41726,-0.4089171402639903,-0.0876661436149945,-0.3212509966489958,,,,-0.4263656104450669,-0.0920321458973123,-0.3343334645477546,,,,,,
1788,2.0,False,14,42158,-0.4089174797672855,-0.0876661487964996,-0.3212513309707859,,,,-0.4263659472608704,-0.0920321530431346,-0.3343337942177357,,,,,,
1789,2.0,False,14,42494,-0.4089177385913411,-0.0876661526898189,-0.3212515859015222,,,,-0.4263662040740437,-0.0920321584226749,-0.3343340456513687,,,,,,
1790,2.0,False,14,42734,-0.4089179202704353,-0.0876661554806068,-0.3212517647898285,,,,-0.4263663842953598,-0.0920321622695115,-0.3343342220258483,,,,,,
1791,2.0,False,14,43118,-0.4089182001535085,-0.0876661596245128,-0.3212520405289956,,,,-0.42636666201653,-0.0920321680148005,-0.3343344940017295,,,,,,
1792,2.0,False,14,43262,-0.4089183049751419,-0.0876661612717334,-0.3212521437034085,,,,-0.4263667659847153,-0.092032170273706,-0.3343345957110093,,,,,,
1793,2.0,False,14,43646,-0.4089185920194958,-0.087666165560088,-0.3212524264594078,,,,-0.4263670507830274,-0.0920321762177018,-0.3343348745653255,,,,,,
1794,2.0,False,14,43758,-0.408918672736922,-0.0876661667269731,-0.3212525060099489,,,,-0.4263671308700874,-0.0920321778493199,-0.3343349530207674,,,,,,
1795,2.0,False,14,43950,-0.4089188115188096,-0.0876661687518289,-0.3212526427669807,,,,-0.426367268565323,-0.0920321806745914,-0.3343350878907316,,,,,,
1796,2.0,False,14,44238,-0.4089190133902216,-0.0876661717024209,-0.3212528416878006,,,,-0.426367468865598,-0.0920321847849553,-0.3343352840806426,,,,,,
1797,2.0,False,14,44286,-0.4089190451607029,-0.0876661721246471,-0.3212528730360557,,,,-0.4263675003900146,-0.092032185389326,-0.3343353150006886,,,,,,
1798,2.0,False,14,44670,-0.4089193085539228,-0.0876661761281256,-0.3212531324257972,,,,-0.4263677616563606,-0.0920321909273242,-0.3343355707290364,,,,,,
1799,2.0,False,14,45150,-0.4089196302877376,-0.0876661808784283,-0.3212534494093092,,,,-0.4263680808647755,-0.0920321975312403,-0.3343358833335352,,,,,,
1800,2.0,False,14,45294,-0.4089197263442022,-0.0876661823113671,-0.321253544032835,,,,-0.4263681761797029,-0.0920321995140887,-0.3343359766656142,,,,,,
1801,2.0,False,14,45486,-0.4089198579785111,-0.0876661842431317,-0.3212536737353794,,,,-0.4263683067791298,-0.0920322022070078,-0.334336104572122,,,,,,
1802,2.0,False,14,45774,-0.408920050978662,-0.0876661871140209,-0.321253863864641,,,,-0.4263684982655494,-0.0920322061914942,-0.3343362920740552,,,,,,
1803,2.0,False,14,45966,-0.4089201778440841,-0.0876661889791454,-0.3212539888649386,,,,-0.4263686241374743,-0.0920322087881452,-0.334336415349329,,,,,,
1804,2.0,False,14,46062,-0.4089202412388441,-0.0876661899033522,-0.3212540513354919,,,,-0.4263686870331235,-0.0920322100792208,-0.3343364769539027,,,,,,
1805,2.0,False,14,46254,-0.4089203593794899,-0.0876661916009484,-0.3212541677785414,,,,-0.4263688042237488,-0.0920322124635464,-0.3343365917602023,,,,,,
1806,2.0,False,14,46878,-0.4089207484668167,-0.0876661972514637,-0.3212545512153529,,,,-0.4263691902485587,-0.0920322203599644,-0.3343369698885942,,,,,,
1807,2.0,False,38,54,-0.18252522660058,-0.0528002665638015,-0.1297249600367784,-0.1936217002810604,-0.056041976663519,-0.1375797236175414,-0.1921287590562277,-0.0560477042249404,-0.1360810548312873,-0.1942860957664992,-0.0562532730922508,-0.1380328226742483,-0.1889246029270198,-0.0546970163777224,-0.1342275865492973
1808,2.0,False,38,66,-0.2705443549629568,-0.0791992495361175,-0.1913451054268392,-0.2873440095623505,-0.0839636386655728,-0.2033803708967777,-0.2832212818514455,-0.0833040371888433,-0.1999172446626022,-0.2884536504906907,-0.0843053506764216,-0.204148299814269,-0.2804251517560414,-0.0820457902795636,-0.1983793614764777
1809,2.0,False,38,114,-0.6448862048725449,-0.1971861545885904,-0.4477000502839545,-0.6705189718424931,-0.2010381084421113,-0.4694808634003817,-0.6780964194741291,-0.206492586449803,-0.471603833024326,-0.672371713005065,-0.2013129213433281,-0.4710587916617368,-0.6610295423474336,-0.1998496370697451,-0.4611799052776884
1810,2.0,False,38,162,-0.8569970388537236,-0.251996371046883,-0.6050006678068405,-0.9137223519496842,-0.2633321553199141,-0.65039019662977,-0.9020830395248092,-0.2645435968864276,-0.6375394426383816,-0.9179909265177312,-0.264113532107486,-0.6538773944102451,-0.8946564738811978,-0.2600725651819919,-0.6345839086992059
1811,2.0,False,38,186,-0.911239908555769,-0.2664177386902442,-0.6448221698655247,-0.9746727230909616,-0.2799981489894104,-0.6946745741015512,-0.958947052703271,-0.2797435488391067,-0.6792035038641643,-0.9793870096282464,-0.2809146147259792,-0.6984723949022673,-0.953961034129932,-0.27615238928027,-0.6778086448496621
1812,2.0,False,38,246,-0.9927866985271838,-0.282448572752555,-0.7103381257746287,-1.070227269320054,-0.3010642683603556,-0.7691630009596981,-1.0442253083649395,-0.2968317939388542,-0.7473935144260853,-1.0758059891817495,-0.3022849487647245,-0.773521040417025,-1.0463204291424828,-0.2959094950800097,-0.7504109340624732
1813,2.0,False,38,294,-1.0354850150049333,-0.2900437296683136,-0.7454412853366198,-1.1215505290298358,-0.3118179441514354,-0.8097325848784004,-1.0884940853083238,-0.3048832807487299,-0.783610804559594,-1.1276314066164486,-0.3132235652407797,-0.8144078413756689,-1.0958404990167527,-0.3058759542563202,-0.7899645447604325
1814,2.0,False,38,342,-1.0708115258285569,-0.295828005713563,-0.7749835201149935,-1.1623071154341926,-0.3199903998015982,-0.8423167156325945,-1.1252202274674126,-0.3111025661474355,-0.8141176613199771,-1.1686502346701513,-0.3215259654345613,-0.84712426923559,-1.135833640725084,-0.3135229920899262,-0.8223106486351579
1815,2.0,False,38,358,-1.078651703955983,-0.2970514190386655,-0.7816002849173176,-1.1715653036395524,-0.3217749185370556,-0.8497903851024968,-1.1333129148278336,-0.3124085216615697,-0.8209043931662637,-1.1779747370030895,-0.3233376239919238,-0.8546371130111656,-1.1449375238977384,-0.3152076554539227,-0.8297298684438157
1816,2.0,False,38,406,-1.0976926553641753,-0.3003200081661174,-0.7973726471980578,-1.193498614056277,-0.3263271313899458,-0.8671714826663314,-1.1530094802276991,-0.3158971569001566,-0.8371123233275425,-1.2000289222255565,-0.3279501225917522,-0.8720787996338043,-1.1666910115595193,-0.3195533075952125,-0.8471377039643067
1817,2.0,False,38,502,-1.1243163349123888,-0.3044297254783255,-0.8198866094340633,-1.225006628730025,-0.3324579209169117,-0.8925487078131131,-1.1802964175498691,-0.3202522805787912,-0.8600441369710778,-1.2317267770658904,-0.3341660291780738,-0.8975607478878165,-1.198065110177588,-0.3254483613956216,-0.8726167487819665
1818,2.0,False,38,514,-1.1260464800714272,-0.3046006001498715,-0.8214458799215555,-1.227013352449778,-0.3327575816185437,-0.8942557708312342,-1.1820577746457877,-0.3204381381527164,-0.8616196364930713,-1.2337407317151785,-0.334470439067719,-0.8992702926474595,-1.2000978974796812,-0.3257404329225262,-0.874357464557155
1819,2.0,False,38,610,-1.1378602311954178,-0.3059852910716812,-0.8318749401237366,-1.240589074996267,-0.3349830678568816,-0.9056060071393854,-1.194083836070763,-0.3219275661808887,-0.8721562698898744,-1.2473576590542272,-0.3367246932197326,-0.9106329658344948,-1.2139607434859363,-0.3279518595821684,-0.8860088839037679
1820,2.0,False,38,682,-1.14479746366659,-0.306836734128599,-0.8379607295379911,-1.2486454394712272,-0.3363545048505504,-0.9122909346206768,-1.201111413990489,-0.3228328108223275,-0.8782786031681616,-1.2554383142523344,-0.3381124852679996,-0.9173258289843348,-1.222242702303587,-0.3293363124791368,-0.89290638982445
1821,2.0,False,38,730,-1.148680675465632,-0.3073361770321323,-0.8413444984334998,-1.2530706564138532,-0.3371282487841099,-0.9159424076297432,-1.2050538256711594,-0.3233662857085323,-0.8816875399626269,-1.2598717613625787,-0.3388942345039825,-0.920977526858596,-1.226846188471221,-0.3301322211508589,-0.8967139673203619
1822,2.0,False,38,778,-1.1517259733660707,-0.3076938596187968,-0.844032113747274,,,,-1.2081288079955426,-0.3237470010618699,-0.8843818069336726,,,,-1.2304699860887809,-0.3307276607814939,-0.8997423253072867
1823,2.0,False,38,874,-1.1566910705230689,-0.3082506481889455,-0.8484404223341233,,,,-1.2131312709962947,-0.3243398473904899,-0.8887914236058048,,,,-1.236422684386588,-0.3316872938027881,-0.9047353905837996
1824,2.0,False,38,922,-1.158709592829844,-0.308471270145993,-0.850238322683851,,,,-1.215160858370112,-0.3245746611514539,-0.8905861972186578,,,,-1.238862118242341,-0.3320791729771458,-0.906782945265195
1825,2.0,False,38,970,-1.1601153737786514,-0.3086157617362761,-0.8514996120423751,,,,-1.2165715524089538,-0.324728859927712,-0.8918426924812417,,,,-1.240552708090506,-0.3323419213088856,-0.9082107867816204
1826,2.0,False,38,1030,-1.1615444907962296,-0.3087580912331567,-0.8527863995630728,,,,-1.2180061095064885,-0.3248813247908529,-0.8931247847156355,,,,-1.242279735185428,-0.332610579174268,-0.90966915601116
1827,2.0,False,38,1174,-1.1646031954563216,-0.3090539318456472,-0.8555492636106744,,,,-1.2210720487555051,-0.3251981914427102,-0.8958738573127951,,,,-1.2459586210735196,-0.3331701088376425,-0.9127885122358772
1828,2.0,False,38,1238,-1.1657692114846236,-0.3091566284063323,-0.8566125830782915,,,,-1.2222396154225108,-0.3253088343219216,-0.8969307811005892,,,,-1.2473677919225636,-0.333376775820885,-0.9139910161016788
1829,2.0,False,38,1382,-1.167788565947912,-0.309338605647684,-0.8584499603002278,,,,-1.224260314138612,-0.3255046116659833,-0.8987557024726288,,,,-1.2497958081635925,-0.3337362495962007,-0.9160595585673914
1830,2.0,False,38,1478,-1.1690026599723065,-0.309442376714839,-0.8595602832574674,,,,-1.225474655472367,-0.3256166474291956,-0.8998580080431714,,,,,,
1831,2.0,False,38,1502,-1.169226265256401,-0.3094612541751188,-0.859765011081282,,,,-1.2256983505046162,-0.3256370874777063,-0.9000612630269098,,,,,,
1832,2.0,False,38,1598,-1.1700437700178612,-0.3095282105769449,-0.8605155594409164,,,,-1.2265154410118182,-0.3257097060626583,-0.9008057349491598,,,,,,
1833,2.0,False,38,1694,-1.1707863338555566,-0.3095871639420573,-0.8611991699134993,,,,-1.227257453214455,-0.3257737806382879,-0.901483672576167,,,,,,
1834,2.0,False,38,1790,-1.1714743247360235,-0.3096414447305551,-0.8618328800054684,,,,-1.227944841141562,-0.3258327811787419,-0.9021120599628202,,,,,,
1835,2.0,False,38,1850,-1.171851306152087,-0.3096700358873855,-0.8621812702647014,,,,-1.2283213491792355,-0.3258639953041009,-0.9024573538751348,,,,,,
1836,2.0,False,38,1898,-1.1721065182931438,-0.3096870830953619,-0.8624194351977817,,,,-1.22857616496317,-0.325882852811086,-0.9026933121520844,,,,,,
1837,2.0,False,38,2042,-1.1728566774219966,-0.309740591966049,-0.8631160854559475,,,,-1.229325063394922,-0.3259415966015532,-0.9033834667933688,,,,,,
1838,2.0,False,38,2090,-1.173060366872291,-0.3097542334599432,-0.8633061334123477,,,,-1.229528342590785,-0.3259566784462752,-0.9035716641445098,,,,,,
1839,2.0,False,38,2282,-1.1738130158606066,-0.3098046580277976,-0.8640083578328088,,,,-1.230279484779495,-0.3260123957945636,-0.9042670889849312,,,,,,
1840,2.0,False,38,2378,-1.174165926913517,-0.3098286563769432,-0.8643372705365738,,,,-1.2306317038676489,-0.3260388668947099,-0.9045928369729388,,,,,,
1841,2.0,False,38,2426,-1.1743257555672182,-0.3098392608470434,-0.8644864947201749,,,,-1.2307911545770491,-0.326050600088148,-0.9047405544889012,,,,,,
1842,2.0,False,38,2474,-1.174473984208673,-0.3098486523584774,-0.8646253318501959,,,,-1.2309389718873422,-0.3260610530465273,-0.9048779188408148,,,,,,
1843,2.0,False,38,2618,-1.1748889761923884,-0.3098750956382716,-0.8650138805541167,,,,-1.2313529144670885,-0.3260904473265557,-0.9052624671405326,,,,,,
1844,2.0,False,38,2714,-1.175151671750965,-0.3098914521610032,-0.8652602195899614,,,,-1.2316149174019009,-0.3261086590800935,-0.905506258321807,,,,,,
1845,2.0,False,38,2730,-1.1751865447363117,-0.3098935054789347,-0.8652930392573769,,,,-1.2316496945099833,-0.3261109620378883,-0.9055387324720948,,,,,,
1846,2.0,False,38,2838,-1.175410243683925,-0.3099064574060417,-0.8655037862778836,,,,-1.2318726978544587,-0.326125530384156,-0.9057471674703028,,,,,,
1847,2.0,False,38,3006,-1.1757342539364528,-0.3099249676172775,-0.8658092863191753,,,,-1.2321957421192598,-0.3261463751975569,-0.9060493669217028,,,,,,
1848,2.0,False,38,3102,-1.1759087859774833,-0.3099344685326932,-0.8659743174447901,,,,-1.2323697716419857,-0.326157134939342,-0.9062126367026434,,,,,,
1849,2.0,False,38,3150,-1.1759899486327612,-0.3099389330970847,-0.8660510155356763,,,,-1.232450685259229,-0.3261621848856201,-0.906288500373609,,,,,,
1850,2.0,False,38,3294,-1.1762237576624217,-0.3099517157938997,-0.8662720418685217,,,,-1.232683747780292,-0.3261766574989719,-0.90650709028132,,,,,,
1851,2.0,False,38,3486,-1.176519661560708,-0.3099675061601848,-0.8665521554005229,,,,-1.2329786630908532,-0.3261945951305779,-0.9067840679602752,,,,,,
1852,2.0,False,38,3582,-1.176650228697235,-0.3099745512678662,-0.8666756774293687,,,,-1.2331087615936136,-0.3262025902457631,-0.9069061713478506,,,,,,
1853,2.0,False,38,3678,-1.176770635157439,-0.3099807070880268,-0.8667899280694121,,,,-1.2332287408229536,-0.326209623102489,-0.9070191177204644,,,,,,
1854,2.0,False,38,3726,-1.176827232395043,-0.3099834866274112,-0.8668437457676317,,,,-1.2332851384724934,-0.3262128190097322,-0.9070723194627612,,,,,,
1855,2.0,False,38,3870,-1.1769924169355006,-0.3099918431126738,-0.8670005738228269,,,,-1.2334497222550067,-0.3262223758853838,-0.907227346369623,,,,,,
1856,2.0,False,38,4014,-1.1771332249328936,-0.3099987329854939,-0.8671344919473998,,,,-1.2335900053939568,-0.3262303052575247,-0.907359700136432,,,,,,
1857,2.0,False,38,4206,-1.1773178720326605,-0.3100075547599593,-0.8673103172727011,,,,-1.2337739635101386,-0.3262404807207485,-0.9075334827893902,,,,,,
1858,2.0,False,38,4218,-1.177326245170327,-0.31000788402794,-0.867318361142387,,,,-1.2337823037944786,-0.3262408743098597,-0.9075414294846188,,,,,,
1859,2.0,False,38,4410,-1.1774779761154242,-0.3100147959045881,-0.8674631802108359,,,,-1.2339334386965353,-0.3262489136817469,-0.9076845250147884,,,,,,
1860,2.0,False,38,4602,-1.177626295268054,-0.3100214894258543,-0.8676048058421998,,,,-1.234081180811525,-0.3262566986972933,-0.9078244821142316,,,,,,
1861,2.0,False,38,4650,-1.1776605613097966,-0.310022996235771,-0.8676375650740256,,,,-1.2341153039984962,-0.326258461695865,-0.9078568423026312,,,,,,
1862,2.0,False,38,4746,-1.1777269666635433,-0.3100259177256272,-0.867701048937916,,,,-1.2341814393729558,-0.3262618775469896,-0.907919561825966,,,,,,
1863,2.0,False,38,4938,-1.1778567031747154,-0.3100315357562493,-0.867825167418466,,,,-1.2343106444946712,-0.3262684595191577,-0.9080421849755136,,,,,,
1864,2.0,False,38,5034,-1.1779191971534746,-0.3100343333248504,-0.8678848638286241,,,,-1.2343728772830729,-0.3262717211998732,-0.9081011560831996,,,,,,
1865,2.0,False,38,5106,-1.1779591827335505,-0.310035959832995,-0.8679232229005556,,,,-1.2344127455984155,-0.3262736655929269,-0.9081390800054888,,,,,,
1866,2.0,False,38,5202,-1.1780102349612882,-0.3100380104772676,-0.8679722244840204,,,,-1.2344635898680325,-0.326276099099828,-0.9081874907682044,,,,,,
1867,2.0,False,38,5442,-1.1781365140155686,-0.310043204996843,-0.8680933090187255,,,,-1.2345893262073269,-0.3262822384320545,-0.9083070877752724,,,,,,
1868,2.0,False,38,5554,-1.1781931074583558,-0.3100454983756094,-0.8681476090827464,,,,-1.234645688537905,-0.3262849526250069,-0.908360735912898,,,,,,
1869,2.0,False,38,5602,-1.1782166276374606,-0.3100464665970054,-0.8681701610404552,,,,-1.234669105198673,-0.3262860985300765,-0.908383006668596,,,,,,
1870,2.0,False,38,5794,-1.1783058890008695,-0.3100500507443475,-0.8682558382565223,,,,-1.2347579732346905,-0.3262903508539597,-0.9084676223807304,,,,,,
1871,2.0,False,38,5890,-1.178349089403208,-0.3100517787233571,-0.8682973106798509,,,,-1.234800983072893,-0.3262924032919818,-0.9085085797809112,,,,,,
1872,2.0,False,38,5938,-1.178368187539618,-0.310052493736023,-0.8683156938035949,,,,-1.234819997632712,-0.3262932629661582,-0.9085267346665536,,,,,,
1873,2.0,False,38,6142,-1.1784472732843811,-0.3100555128750496,-0.8683917604093315,,,,-1.234898725162324,-0.3262968797391343,-0.9086018454231896,,,,,,
1874,2.0,False,38,6238,-1.1784813345170826,-0.3100567410296587,-0.8684245934874238,,,,-1.2349326310200304,-0.3262983673744571,-0.9086342636455732,,,,,,
1875,2.0,False,38,6382,-1.1785333812145171,-0.31005868889546,-0.8684746923190573,,,,-1.234984444011876,-0.326300708461637,-0.9086837355502388,,,,,,
1876,2.0,False,38,6478,-1.1785674568172833,-0.3100599662551757,-0.8685074905621075,,,,-1.235018359497328,-0.3263022428725225,-0.9087161166248056,,,,,,
1877,2.0,False,38,6574,-1.1785974782612354,-0.3100610097255517,-0.8685364685356836,,,,-1.2350482483905076,-0.3263035156489238,-0.9087447327415838,,,,,,
1878,2.0,False,38,6814,-1.178674294380763,-0.3100637307989881,-0.8686105635817752,,,,-1.2351247255956177,-0.3263068165227279,-0.9088179090728898,,,,,,
1879,2.0,False,38,6862,-1.1786884376087152,-0.3100642511962138,-0.8686241864125013,,,,-1.235138802374803,-0.326307443896903,-0.9088313584779,,,,,,
1880,2.0,False,38,7150,-1.1787696723475585,-0.3100670965954141,-0.8687025757521442,,,,-1.2352196512729945,-0.3263109097336608,-0.9089087415393338,,,,,,
1881,2.0,False,38,7390,-1.178837127974727,-0.3100694389646844,-0.8687676890100425,,,,-1.235286795172476,-0.3263137637959221,-0.9089730313765538,,,,,,
1882,2.0,False,38,7486,-1.178863559139422,-0.3100703378103948,-0.8687932213290273,,,,-1.2353131050305437,-0.3263148628509926,-0.9089982421795508,,,,,,
1883,2.0,False,38,7582,-1.1788874686161748,-0.3100711587291469,-0.8688163098870277,,,,-1.2353368973542982,-0.3263158669900168,-0.9090210303642814,,,,,,
1884,2.0,False,38,7774,-1.1789342573355226,-0.3100727381708831,-0.8688615191646396,,,,-1.2353834595830735,-0.3263178038181443,-0.9090656557649291,,,,,,
1885,2.0,False,38,7822,-1.1789447744348345,-0.3100730818782923,-0.8688716925565422,,,,-1.235393924960811,-0.3263182289317383,-0.9090756960290728,,,,,,
1886,2.0,False,38,7918,-1.1789647578470293,-0.3100737242623606,-0.8688910335846687,,,,-1.2354138139975883,-0.3263190238872763,-0.909094790110312,,,,,,
1887,2.0,False,38,8134,-1.1790095313578517,-0.3100751805428586,-0.8689343508149929,,,,-1.235458367491202,-0.3263208235045632,-0.9091375439866388,,,,,,
1888,2.0,False,38,8278,-1.179038158382867,-0.310076077949912,-0.8689620804329551,,,,-1.2354868589813963,-0.3263219397110298,-0.9091649192703666,,,,,,
1889,2.0,False,38,8338,-1.179049181989932,-0.3100764068330456,-0.8689727751568865,,,,-1.235497830604281,-0.3263223536560291,-0.9091754769482518,,,,,,
1890,2.0,False,38,8674,-1.1791127277586284,-0.3100784088858572,-0.8690343188727712,,,,-1.2355610664083372,-0.3263248427589247,-0.9092362236494124,,,,,,
1891,2.0,False,38,8770,-1.1791303177009511,-0.3100789435330423,-0.869051374167909,,,,-1.2355785729215991,-0.3263255124880001,-0.9092530604335992,,,,,,
1892,2.0,False,38,8914,-1.1791549993936348,-0.3100796974220811,-0.8690753019715537,,,,-1.2356031327274954,-0.3263264566678917,-0.9092766760596036,,,,,,
1893,2.0,False,38,9106,-1.1791871255096475,-0.3100806661187218,-0.8691064593909257,,,,-1.2356351004984054,-0.3263276731163156,-0.9093074273820896,,,,,,
1894,2.0,False,38,9250,-1.1792102421974566,-0.3100813576733988,-0.8691288845240579,,,,-1.2356581004981335,-0.3263285431345513,-0.9093295573635822,,,,,,
1895,2.0,False,38,9394,-1.1792331420611215,-0.3100820448290972,-0.8691510972320244,,,,-1.235680886506921,-0.3263294062234025,-0.9093514802835184,,,,,,
1896,2.0,False,38,9458,-1.1792426882853737,-0.310082323115643,-0.8691603651697305,,,,-1.2356903843402756,-0.326329758653466,-0.9093606256868094,,,,,,
1897,2.0,False,38,9602,-1.1792640387315867,-0.3100829536607066,-0.86918108507088,,,,-1.2357116275217914,-0.3263305548192539,-0.9093810727025377,,,,,,
1898,2.0,False,38,9890,-1.1793061553619404,-0.310084185341139,-0.8692219700208014,,,,-1.2357535287986492,-0.3263321175819302,-0.9094214112167188,,,,,,
1899,2.0,False,38,10082,-1.1793307209734247,-0.3100848666477034,-0.8692458543257213,,,,-1.2357779701163052,-0.3263329897687415,-0.9094449803475636,,,,,,
1900,2.0,False,38,10274,-1.179355025921936,-0.3100855536407906,-0.8692694722811452,,,,-1.2358021533006325,-0.3263338647833967,-0.9094682885172356,,,,,,
1901,2.0,False,38,10370,-1.17936691034728,-0.3100858936943409,-0.8692810166529392,,,,-1.2358139756264368,-0.3263342970902719,-0.909479678536165,,,,,,
1902,2.0,False,38,10514,-1.1793844853015312,-0.3100863913566124,-0.8692980939449187,,,,-1.2358314602116969,-0.3263349310251503,-0.9094965291865466,,,,,,
1903,2.0,False,38,10754,-1.179412827661949,-0.310087168722607,-0.8693256589393423,,,,-1.235859659734819,-0.3263359281683445,-0.9095237315664744,,,,,,
1904,2.0,False,38,10898,-1.1794296626981184,-0.3100876228132694,-0.8693420398848489,,,,-1.2358764106169755,-0.3263365121114826,-0.9095398985054932,,,,,,
1905,2.0,False,38,10994,-1.1794403036025478,-0.3100879130503484,-0.8693523905521994,,,,-1.2358869951564144,-0.326336885033239,-0.9095501101231755,,,,,,
1906,2.0,False,38,11150,-1.1794562927829726,-0.3100883424639363,-0.8693679503190364,,,,-1.2359029018204863,-0.3263374387430028,-0.9095654630774836,,,,,,
1907,2.0,False,38,11390,-1.1794804066892908,-0.3100889899322637,-0.869391416757027,,,,-1.2359268894155124,-0.3263382748084312,-0.9095886146070812,,,,,,
1908,2.0,False,38,11486,-1.1794898541791778,-0.3100892365290731,-0.8694006176501047,,,,-1.235936289721908,-0.3263385944005829,-0.9095976953213252,,,,,,
1909,2.0,False,38,11774,-1.179517049258605,-0.310089944938021,-0.8694271043205838,,,,-1.2359633426668275,-0.3263395148568307,-0.909623827809997,,,,,,
1910,2.0,False,38,12062,-1.1795440733707796,-0.310090641426507,-0.8694534319442727,,,,-1.235990227538018,-0.3263404214183975,-0.9096498061196204,,,,,,
1911,2.0,False,38,12086,-1.1795459085020177,-0.3100906846356903,-0.8694552238663273,,,,-1.2359920535329394,-0.3263404790742475,-0.9096515744586916,,,,,,
1912,2.0,False,38,12374,-1.179570534005137,-0.3100913153060548,-0.8694792186990823,,,,-1.236016547948528,-0.3263413022260641,-0.909675245722464,,,,,,
1913,2.0,False,38,12470,-1.1795783897589012,-0.3100915036495155,-0.8694868861093856,,,,-1.2360243639601167,-0.3263415520874929,-0.909682811872624,,,,,,
1914,2.0,False,38,12710,-1.1795982247059238,-0.3100919951968937,-0.8695062295090301,,,,-1.236044097313484,-0.3263421982698417,-0.9097018990436424,,,,,,
1915,2.0,False,38,12806,-1.1796058665974791,-0.3100921841401119,-0.8695136824573674,,,,-1.236051698595282,-0.3263424471565362,-0.9097092514387456,,,,,,
1916,2.0,False,38,12902,-1.179613352046065,-0.3100923756412215,-0.8695209764048435,,,,-1.2360591436487631,-0.3263426974035248,-0.9097164462452384,,,,,,
1917,2.0,False,38,13238,-1.179639081079177,-0.3100930101449752,-0.8695460709342019,,,,-1.2360847363102927,-0.326343532858674,-0.9097412034516186,,,,,,
1918,2.0,False,38,13334,-1.1796458797085467,-0.310093174437599,-0.8695527052709476,,,,-1.2360914994750716,-0.326343750215634,-0.9097477492594376,,,,,,
1919,2.0,False,38,13526,-1.1796594889445338,-0.3100934999925379,-0.8695659889519958,,,,-1.2361050371368494,-0.3263441822150482,-0.9097608549218013,,,,,,
1920,2.0,False,38,13718,-1.1796730586047195,-0.3100938287198911,-0.8695792298848284,,,,-1.236118535362038,-0.3263446168482385,-0.9097739185137996,,,,,,
1921,2.0,False,38,13862,-1.1796828442561222,-0.3100940624058586,-0.8695887818502637,,,,-1.2361282687929576,-0.326344927289072,-0.9097833415038856,,,,,,
1922,2.0,False,38,13958,-1.1796893176448493,-0.310094219070226,-0.8695950985746231,,,,-1.2361347064700217,-0.3263451348097994,-0.9097895716602222,,,,,,
1923,2.0,False,38,14150,-1.1797018003054631,-0.3100945138311565,-0.8696072864743069,,,,-1.2361471213885007,-0.3263455277650451,-0.9098015936234556,,,,,,
1924,2.0,False,38,14246,-1.1797079608462122,-0.3100946608729533,-0.8696132999732589,,,,-1.2361532487860185,-0.3263457231229966,-0.9098075256630216,,,,,,
1925,2.0,False,38,14306,-1.179711417326068,-0.3100947405253311,-0.8696166768007368,,,,-1.2361566863741478,-0.3263458302310419,-0.909810856143106,,,,,,
1926,2.0,False,38,14498,-1.1797220396750503,-0.3100949797518206,-0.8696270599232296,,,,-1.23616725146087,-0.3263461533623178,-0.909821098098552,,,,,,
1927,2.0,False,38,14882,-1.1797440753652335,-0.3100954784813375,-0.8696485968838958,,,,-1.2361891697890692,-0.3263468248690231,-0.909842344920046,,,,,,
1928,2.0,False,38,14994,-1.1797504132664225,-0.3100956215510586,-0.8696547917153639,,,,-1.2361954740694296,-0.3263470174332564,-0.9098484566361732,,,,,,
1929,2.0,False,38,15042,-1.1797529546494063,-0.3100956771091004,-0.8696572775403061,,,,-1.236198001910484,-0.3263470931124637,-0.9098509087980204,,,,,,
1930,2.0,False,38,15378,-1.1797710726430262,-0.3100960787664469,-0.8696749938765792,,,,-1.2362160245648943,-0.3263476368595751,-0.9098683877053192,,,,,,
1931,2.0,False,38,15618,-1.1797839296686126,-0.3100963658831719,-0.8696875637854407,,,,-1.2362288116758888,-0.3263480250886041,-0.9098807865872848,,,,,,
1932,2.0,False,38,15762,-1.1797911609757123,-0.3100965290096656,-0.8696946319660467,,,,-1.236236002345982,-0.3263482456086437,-0.9098877567373383,,,,,,
1933,2.0,False,38,16050,-1.1798054588316331,-0.3100968399399625,-0.8697086188916707,,,,-1.236250222924601,-0.3263486693360754,-0.9099015535885258,,,,,,
1934,2.0,False,38,16242,-1.179815069719572,-0.3100970502118048,-0.8697180195077672,,,,-1.2362597822638872,-0.3263489552847949,-0.9099108269790924,,,,,,
1935,2.0,False,38,16434,-1.1798244582410322,-0.3100972589043204,-0.8697271993367119,,,,-1.2362691188747756,-0.3263492378433126,-0.909919881031463,,,,,,
1936,2.0,False,38,16578,-1.179831053279896,-0.31009739830071,-0.869733654979186,,,,-1.2362756780167192,-0.326349429426344,-0.9099262485903752,,,,,,
1937,2.0,False,38,16770,-1.1798397397692924,-0.3100975849969085,-0.8697421547723839,,,,-1.2362843170745956,-0.3263496844709588,-0.9099346326036368,,,,,,
